Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value,Benchmark
169.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0
170.0,91.50493199999984,0.0,2943.14,933.375,443.58,0.0,5297.615068,148.6,0.0,142.185,10000.0,10000.0
171.0,154.86982699999976,0.0,802.62,36.74,1021.44,0.0,7002.862964999999,367.425,0.0,468.4,9854.357792,9977.673526692462
172.0,66.1883449999998,0.0,2942.4,475.28,472.355,0.0,5624.244741,72.79,0.0,139.56,9792.818086,9872.889771598806
173.0,118.16985699999988,0.0,2359.42,37.01,550.2,0.0,6032.47435,0.0,0.0,798.83,9896.104207,9816.251754956682
174.0,64.01769699999979,0.0,3329.1,404.69,694.26,0.0,5101.716035,73.435,0.0,187.16,9854.378732,9910.968051227614
175.0,99.0945549999998,0.0,2337.76,1476.8000000000002,220.1946,0.0,5086.4744,0.0,0.0,654.64,9874.963555,9866.5890490703
176.0,166.43643499999962,0.0,2987.6,403.92,586.24,0.0,4586.59692,73.93,0.0,1073.41,9878.133355,9892.750744786494
177.0,166.86652699999956,0.0,2507.76,475.15,1215.39,0.0,5295.9423480000005,0.0,0.0,282.24,9943.348875,9901.37999520597
178.0,128.90574999999973,0.0,1956.15,0.0,926.0,0.0,6796.472613,0.0,0.0,237.35,10044.878363,9937.266719172689
179.0,34.5957369999997,0.0,648.69,0.0,148.64,0.0,8633.137366,0.0,0.0,571.3199999999999,10036.383103,10008.560764305035
180.0,52.41816599999971,0.0,641.97,0.0,111.21,0.0,8979.649497,0.0,0.0,237.6,10022.847663,10005.341916926343
181.0,36.801403999999714,0.0,150.9,0.0,183.2,0.0,9208.638081,0.0,0.0,374.08,9953.619485,9970.756429133991
182.0,43.53323899999953,0.0,1052.1,0.0,326.7,0.0,8102.662926,0.0,0.0,418.23,9943.226165000002,9872.136424339964
183.0,74.35717799999941,0.0,0.0,0.0,145.64,0.0,9671.358319,0.0,0.0,92.52,9983.875497,9811.04681025922
184.0,47.7324959999994,0.0,418.88,0.0,364.5,0.0,8742.670509,0.0,0.0,277.5,9851.283004999998,9812.964421463546
185.0,66.94512799999944,0.0,932.17,0.0,0.0,0.0,8959.06488,0.0,0.0,0.0,9958.180008,9783.85782282642
186.0,78.10013799999943,0.0,822.96,0.0,259.6153,0.0,8819.113949999999,0.0,0.0,47.13,10026.919387999997,9862.890798890525
187.0,65.7773019999995,0.0,151.6,0.0,1455.285,702.61,7714.149311,0.0,0.0,47.4,10136.821612999998,9964.181762147724
188.0,71.92801799999965,0.0,299.65,0.0,748.4000000000001,165.36,7969.403037999999,0.0,0.0,901.17,10155.911056,10005.204944697462
189.0,146.31999200000024,3191.46,29.29,0.0,1398.02,203.0,4316.92602,0.0,678.49,46.58,10010.086012,9980.755401842274
190.0,119.96898399999992,1998.54,206.43,0.0,843.8699999999999,121.89,4735.537028000001,0.0,1322.01,650.02,9998.266012,9815.361435468958
191.0,118.51494099999996,2823.59,554.23,108.4125,726.4,0.0,3459.971881,0.0,1797.75,276.36,9865.229322,9819.676060678696
192.0,144.16131699999966,2620.8,1682.0,252.84,1371.42,80.32,3151.275505,0.0,211.5,321.16,9835.476822,9677.84131767284
193.0,95.6925369999995,3475.1,0.0,684.76,145.16,40.48,4010.29213,0.0,1135.04,274.62,9861.144667,9647.981371776872
194.0,106.95869399999977,4206.7,0.0,36.11,472.16,201.6,4593.093102,0.0,176.75,45.92,9839.291796,9676.882512070675
195.0,113.00850999999996,2951.616,0.0,1116.9362,0.0,840.6069,4518.6757,0.0,318.51,46.0717,9905.42501,9669.828442283326
196.0,148.0716459999997,1935.03,0.0,257.11,0.0,161.44,6874.511764,0.0,70.82,512.6,9959.58341,9671.335136801014
197.0,124.1528769999996,1015.28,0.0,216.42,0.0,642.24,6483.184147,0.0,1232.0,186.2844,9899.561424,9777.00921138239
198.0,100.1049659999996,1498.14,0.0,1598.08,0.0,120.48,6483.9555,0.0,70.28,0.0,9871.040466,9685.306304146834
199.0,89.378316,2426.92,0.0,183.5,0.0,80.4,6320.98415,0.0,814.1999999999999,46.94,9962.322466,9706.263055165564
200.0,92.46151599999996,1921.7,0.0,542.25,0.0,79.06,6113.546292,0.0,244.86140000000003,695.7,9689.579208,9782.488100537616
201.0,84.26872399999979,2302.212,0.0,1068.9,0.0,78.12,5002.287676,0.0,1072.6,0.0,9608.3884,9550.594117042769
202.0,118.92740400000024,0.0,0.0,355.6,0.0,39.17,5072.264392,0.0,4013.6,0.0,9599.561796,9434.030750265383
203.0,100.85361200000057,2887.92,0.0,142.24,0.0,78.74,5433.429084,0.0,692.0,272.76,9607.942696,9450.056501044412
204.0,109.74361200000068,1242.36,0.0,1562.0,0.0,235.32,5396.681162,0.0,899.0799999999999,136.77,9581.954774,9451.289251104336
205.0,112.5746660000008,1884.575,0.0,0.0,0.0,116.22,5521.800653,0.0,1711.0,89.82,9435.990319,9413.621888162172
