Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value
730.0,27.72970799999976,0.0,166.76,0.0,0.0,0.0,1296.109056,0.0,0.0,0.0,1490.5987639999998
731.0,27.72970799999976,0.0,166.72,0.0,0.0,0.0,1292.990912,0.0,0.0,0.0,1487.44062
732.0,7.786569999999759,0.0,164.2,0.0,0.0,0.0,1296.3039700000002,0.0,0.0,0.0,1468.29054
733.0,27.77842899999976,0.0,164.92,0.0,0.0,0.0,1279.478976,0.0,0.0,0.0,1472.177405
734.0,8.17633899999976,0.0,162.46,0.0,0.0,0.0,1274.13585,0.0,0.0,0.0,1444.772189
735.0,27.59978599999976,0.0,161.48,0.0,0.0,0.0,1243.100608,0.0,0.0,0.0,1432.1803939999998
736.0,1.5799329999997769,0.0,358.47,0.0,0.0,0.0,1058.017565,0.0,0.0,0.0,1418.0674979999997
737.0,91.35889299999975,0.0,0.0,0.0,0.0,0.0,1357.53084,0.0,0.0,0.0,1448.8897329999998
738.0,71.22899199999975,0.0,0.0,0.0,0.0,0.0,1409.09307,0.0,0.0,0.0,1480.322062
739.0,31.147831999999752,0.0,0.0,0.0,0.0,0.0,1442.92176,0.0,0.0,0.0,1474.0695919999996
740.0,51.32645399999976,0.0,0.0,0.0,0.0,0.0,1432.682162,0.0,0.0,0.0,1484.0086159999998
741.0,51.32645399999976,0.0,0.0,0.0,0.0,0.0,1440.753655,0.0,0.0,0.0,1492.0801089999998
742.0,19.433813999999785,335.79,0.0,0.0,0.0,0.0,1134.5501439999998,0.0,0.0,0.0,1489.7739579999995
743.0,67.98381399999978,291.29999999999995,0.0,0.0,0.0,0.0,1134.5501439999998,0.0,0.0,0.0,1493.8339579999997
744.0,67.98381399999978,294.66,0.0,0.0,0.0,0.0,1138.642736,0.0,0.0,0.0,1501.2865499999998
745.0,-0.4147310000002164,336.63,0.0,0.0,0.0,0.0,1157.587065,0.0,0.0,0.0,1493.8023339999995
746.0,-0.4147310000002164,330.54,0.0,0.0,0.0,0.0,1144.62726,0.0,0.0,0.0,1474.7525289999996
747.0,19.666448999999783,332.08,0.0,0.0,0.0,0.0,1124.54608,0.0,0.0,0.0,1476.2925289999998
748.0,-19.651415000000217,328.02,0.0,0.0,0.0,0.0,1140.218056,0.0,0.0,0.0,1448.5866409999996
749.0,27.238584999999784,281.34000000000003,0.0,0.0,0.0,0.0,1122.79213,0.0,0.0,0.0,1431.3707149999998
750.0,66.36156499999979,284.1,0.0,0.0,0.0,0.0,1095.44344,0.0,0.0,0.0,1445.9050049999996
751.0,66.36156499999979,286.08,0.0,0.0,0.0,0.0,1111.813696,0.0,0.0,0.0,1464.2552609999996
752.0,7.604014999999784,284.28000000000003,0.0,0.0,0.0,0.0,1155.56515,0.0,0.0,0.0,1447.449165
753.0,7.604014999999784,283.62,0.0,0.0,0.0,0.0,1145.983373,0.0,0.0,0.0,1437.2073879999998
754.0,7.604014999999784,284.4,0.0,0.0,0.0,0.0,1142.150615,0.0,0.0,0.0,1434.15463
755.0,-11.478385000000216,286.86,0.0,0.0,0.0,0.0,1144.944,0.0,0.0,0.0,1420.325615
756.0,36.71161499999978,240.95,0.0,0.0,0.0,0.0,1130.8149,0.0,0.0,0.0,1408.4765149999996
757.0,74.86017299999978,243.1,0.0,0.0,0.0,0.0,1106.308182,0.0,0.0,0.0,1424.2683549999997
758.0,55.86709499999978,243.7,0.0,0.0,0.0,0.0,1120.591602,0.0,0.0,0.0,1420.1586969999998
759.0,55.86709499999978,246.05,0.0,0.0,0.0,0.0,1123.466141,0.0,0.0,0.0,1425.383236
760.0,75.37986399999977,245.0,0.0,0.0,0.0,0.0,1131.740602,0.0,0.0,0.0,1452.1204659999996
761.0,6.938219999999774,294.84000000000003,0.0,0.0,0.0,0.0,1138.796996,0.0,0.0,0.0,1440.575216
762.0,26.33730599999977,294.66,0.0,0.0,0.0,0.0,1125.146988,0.0,0.0,0.0,1446.1442939999995
763.0,7.149343999999772,295.08,0.0,0.0,0.0,0.0,1132.0897579999998,0.0,0.0,0.0,1434.3191019999997
764.0,-11.689450000000228,292.56,0.0,0.0,0.0,0.0,1130.32764,0.0,0.0,0.0,1411.1981899999996
765.0,75.70670599999977,247.05,0.0,0.0,0.0,0.0,1101.598524,0.0,0.0,0.0,1424.3552299999997
766.0,-9.982316000000225,289.92,0.0,0.0,0.0,0.0,1121.07066,0.0,0.0,0.0,1401.008344
767.0,27.98759799999977,291.18,0.0,0.0,0.0,0.0,1101.127506,0.0,0.0,0.0,1420.2951039999998
768.0,27.98759799999977,292.26,0.0,0.0,0.0,0.0,1119.495352,0.0,0.0,0.0,1439.7429499999996
769.0,8.734674999999772,288.72,0.0,0.0,0.0,0.0,1135.922457,0.0,0.0,0.0,1433.3771319999996
770.0,28.182481999999773,291.36,0.0,0.0,0.0,0.0,1127.972806,0.0,0.0,0.0,1447.5152879999996
771.0,29.85084199999977,232.8,123.3,0.0,0.0,0.0,1058.51286,0.0,0.0,0.0,1444.463702
772.0,10.34619399999977,230.75,123.12,0.0,0.0,0.0,1072.75564,0.0,0.0,0.0,1436.971834
773.0,77.10512599999977,188.4,124.95,0.0,0.0,0.0,1061.582328,0.0,0.0,0.0,1452.0374539999996
774.0,31.025125999999773,230.4,125.43,0.0,0.0,0.0,1061.582328,0.0,0.0,0.0,1448.4374539999997
775.0,31.025125999999773,229.35,127.14,0.0,0.0,0.0,1072.1060639999998,0.0,0.0,0.0,1459.6211899999996
776.0,31.025125999999773,225.85,127.95,0.0,0.0,0.0,1071.22905,0.0,0.0,0.0,1456.054176
777.0,31.025125999999773,225.65,128.01,0.0,0.0,0.0,1074.736998,0.0,0.0,0.0,1459.4221239999997
778.0,31.025125999999773,231.0,128.13,0.0,0.0,0.0,1068.159636,0.0,0.0,0.0,1458.3147619999995
779.0,31.025125999999773,228.4,128.57999999999998,0.0,0.0,0.0,1063.774728,0.0,0.0,0.0,1451.779854
780.0,31.025125999999773,228.45,129.24,0.0,0.0,0.0,1071.66753,0.0,0.0,0.0,1460.3826559999998
781.0,31.025125999999773,230.0,129.32999999999998,0.0,0.0,0.0,1069.036596,0.0,0.0,0.0,1459.3917219999996
782.0,77.36512599999978,185.36,129.72,0.0,0.0,0.0,1074.298518,0.0,0.0,0.0,1466.7436439999997
783.0,31.78512599999977,227.9,128.91,0.0,0.0,0.0,1074.298518,0.0,0.0,0.0,1462.8936439999998
784.0,37.37373599999978,181.12,129.72,0.0,0.0,0.0,1111.35892,0.0,0.0,0.0,1459.5726559999996
785.0,37.37373599999978,180.92,129.27,0.0,0.0,0.0,1107.266384,0.0,0.0,0.0,1454.83012
786.0,37.37373599999978,177.44,130.29,0.0,0.0,0.0,1115.451512,0.0,0.0,0.0,1460.5552479999997
787.0,82.00373599999978,133.89,129.42000000000002,0.0,0.0,0.0,1112.268416,0.0,0.0,0.0,1457.5821519999995
788.0,82.00373599999978,133.14,128.91,0.0,0.0,0.0,1105.447448,0.0,0.0,0.0,1449.5011839999995
789.0,101.82507099999978,134.19,128.76,0.0,0.0,0.0,1090.1734250000002,0.0,0.0,0.0,1454.948496
790.0,39.75989899999978,130.17000000000002,169.56,0.0,0.0,0.0,1101.809632,0.0,0.0,0.0,1441.2995309999997
791.0,59.524392999999776,130.41,170.36,0.0,0.0,0.0,1087.04717,0.0,0.0,0.0,1447.3415629999995
792.0,20.83990299999978,130.17000000000002,166.88,0.0,0.0,0.0,1102.507965,0.0,0.0,0.0,1420.3978679999998
793.0,59.76799699999978,129.32999999999998,165.8,0.0,0.0,0.0,1070.522585,0.0,0.0,0.0,1425.4205819999995
794.0,79.65429299999978,131.79,166.88,0.0,0.0,0.0,1073.8599840000002,0.0,0.0,0.0,1452.184277
795.0,40.157786999999786,130.44,165.96,0.0,0.0,0.0,1105.9021679999998,0.0,0.0,0.0,1442.4599549999996
796.0,60.14964599999979,132.69,167.92,0.0,0.0,0.0,1099.552245,0.0,0.0,0.0,1460.3118909999998
797.0,40.206507999999786,132.48,167.96,0.0,0.0,0.0,1116.815728,0.0,0.0,0.0,1457.4622359999998
798.0,60.26332799999979,136.05,170.24,0.0,0.0,0.0,1103.1251,0.0,0.0,0.0,1469.6784279999997
799.0,40.39327199999978,134.79,169.76,0.0,0.0,0.0,1112.723136,0.0,0.0,0.0,1457.6664079999998
800.0,60.45821199999978,134.94,170.16,0.0,0.0,0.0,1103.5717,0.0,0.0,0.0,1469.1299119999996
801.0,40.50695399999978,135.03,170.16,0.0,0.0,0.0,1117.270448,0.0,0.0,0.0,1462.9674019999998
802.0,40.50695399999978,133.53,169.6,0.0,0.0,0.0,1108.175824,0.0,0.0,0.0,1451.8127779999998
803.0,-3.086894000000214,43.99,82.62,0.0,0.0,0.0,1304.635256,0.0,0.0,0.0,1428.158362
804.0,16.369032999999785,43.62,82.68,0.0,0.0,0.0,1284.091182,0.0,0.0,0.0,1426.7602149999996
805.0,35.80059999999979,43.88,82.74,0.0,0.0,0.0,1263.0518550000002,0.0,0.0,0.0,1425.472455
806.0,55.51637299999979,44.42,83.74,0.0,0.0,0.0,1261.809472,0.0,0.0,0.0,1445.4858449999997
807.0,16.36091299999979,44.43,82.88,0.0,0.0,0.0,1292.13018,0.0,0.0,0.0,1435.8010929999996
808.0,4.403462999999803,0.0,41.38,0.0,0.0,0.0,1388.8657899999998,0.0,0.0,0.0,1434.6492529999998
809.0,24.062394999999803,0.0,41.37,0.0,0.0,0.0,1376.12524,0.0,0.0,0.0,1441.5576349999997
810.0,24.062394999999803,0.0,41.77,0.0,0.0,0.0,1378.39884,0.0,0.0,0.0,1444.2312349999995
811.0,26.541894999999947,0.0,375.12,0.0,0.0,0.0,0.0,0.0,1035.09,0.0,1436.751895
812.0,68.35189499999996,0.0,334.48,0.0,0.0,0.0,0.0,0.0,1036.77,0.0,1439.601895
813.0,68.35189499999996,0.0,335.36,0.0,0.0,0.0,0.0,0.0,1039.71,0.0,1443.4218950000002
814.0,68.35189499999996,0.0,336.64,0.0,0.0,0.0,0.0,0.0,1041.6,0.0,1446.5918950000002
815.0,121.00189499999992,574.86,0.0,0.0,0.0,0.0,0.0,0.0,592.4399999999999,152.5,1440.8018949999998
816.0,121.00189499999992,577.72,0.0,0.0,0.0,0.0,0.0,0.0,593.76,152.42,1444.901895
817.0,121.00189499999992,579.15,0.0,0.0,0.0,0.0,0.0,0.0,592.08,152.42,1444.651895
818.0,121.00189499999992,575.38,0.0,0.0,0.0,0.0,0.0,0.0,594.24,152.72,1443.3418949999998
819.0,121.00189499999992,573.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,588.72,150.46,1433.481895
820.0,121.00189499999992,581.88,0.0,0.0,0.0,0.0,0.0,0.0,590.76,152.12,1445.7618949999996
821.0,29.04189499999994,177.44,0.0,396.88,0.0,0.0,0.0,0.0,838.44,0.0,1441.801895
822.0,29.04189499999994,177.8,0.0,397.68,0.0,0.0,0.0,0.0,838.95,0.0,1443.471895
823.0,73.74189499999994,134.10000000000002,0.0,398.72,0.0,0.0,0.0,0.0,836.06,0.0,1442.621895
824.0,62.69189499999993,0.0,0.0,351.82,0.0,0.0,0.0,0.0,1032.99,0.0,1447.501895
825.0,62.69189499999993,0.0,0.0,354.90000000000003,0.0,0.0,0.0,0.0,1027.32,0.0,1444.911895
826.0,62.69189499999993,0.0,0.0,355.39000000000004,0.0,0.0,0.0,0.0,1028.37,0.0,1446.451895
827.0,62.69189499999993,0.0,0.0,355.18,0.0,0.0,0.0,0.0,1019.13,0.0,1437.001895
828.0,62.69189499999993,0.0,0.0,352.94,0.0,0.0,0.0,0.0,1015.77,0.0,1431.401895
829.0,60.251894999999934,0.0,0.0,410.0,0.0,0.0,0.0,0.0,976.2,0.0,1446.451895
830.0,60.251894999999934,0.0,0.0,408.88,0.0,0.0,0.0,0.0,977.6,0.0,1446.731895
831.0,11.761894999999932,0.0,0.0,404.24,0.0,0.0,0.0,0.0,1018.29,0.0,1434.291895
832.0,60.40189499999993,0.0,0.0,404.32,0.0,0.0,0.0,0.0,972.8,0.0,1437.521895
833.0,60.40189499999993,0.0,0.0,406.08,0.0,0.0,0.0,0.0,975.2,0.0,1441.681895
834.0,60.40189499999993,0.0,0.0,412.56,0.0,0.0,0.0,0.0,983.4,0.0,1456.361895
835.0,11.431894999999932,0.0,0.0,410.64,0.0,0.0,0.0,0.0,1028.37,0.0,1450.4418949999997
836.0,52.57189499999995,0.0,0.0,609.48,0.0,0.0,0.0,0.0,781.76,0.0,1443.811895
837.0,52.57189499999995,0.0,0.0,608.76,0.0,0.0,0.0,0.0,781.44,0.0,1442.771895
838.0,102.16189499999996,0.0,0.0,615.12,0.0,0.0,0.0,0.0,743.85,0.0,1461.131895
839.0,103.94189499999992,0.0,692.96,669.63,0.0,0.0,0.0,0.0,0.0,0.0,1466.531895
840.0,52.66189499999992,0.0,696.32,717.9200000000001,0.0,0.0,0.0,0.0,0.0,0.0,1466.9018950000002
841.0,52.66189499999992,0.0,694.56,714.4200000000001,0.0,0.0,0.0,0.0,0.0,0.0,1461.641895
842.0,103.66189499999992,0.0,695.04,663.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.701895
843.0,103.66189499999992,0.0,698.08,665.34,0.0,0.0,0.0,0.0,0.0,0.0,1467.081895
844.0,103.66189499999992,0.0,697.6,664.56,0.0,0.0,0.0,0.0,0.0,0.0,1465.8218949999998
845.0,53.18189499999992,0.0,687.52,706.7199999999999,0.0,0.0,0.0,0.0,0.0,0.0,1447.4218949999995
846.0,103.99189499999991,0.0,700.48,660.53,0.0,0.0,0.0,0.0,0.0,0.0,1465.001895
847.0,103.99189499999991,0.0,699.04,662.22,0.0,0.0,0.0,0.0,0.0,0.0,1465.251895
848.0,103.99189499999991,0.0,693.92,657.93,0.0,0.0,0.0,0.0,0.0,0.0,1455.8418949999998
849.0,103.99189499999991,0.0,695.84,658.19,0.0,0.0,0.0,0.0,0.0,0.0,1458.021895
850.0,142.6518949999999,0.0,781.1999999999999,304.74,0.0,0.0,0.0,0.0,0.0,230.07,1458.661895
851.0,142.6518949999999,0.0,782.82,305.04,0.0,0.0,0.0,0.0,0.0,231.87,1462.381895
852.0,142.6518949999999,0.0,775.6200000000001,301.44,0.0,0.0,0.0,0.0,0.0,230.22,1449.9318950000002
853.0,142.6518949999999,0.0,773.1,300.06,0.0,0.0,0.0,0.0,0.0,229.56,1445.371895
854.0,100.18189499999993,0.0,806.93,298.98,0.0,0.0,0.0,0.0,0.0,227.94,1434.0318949999998
855.0,142.55189499999992,0.0,762.66,299.16,0.0,0.0,0.0,0.0,0.0,227.7,1432.0718949999998
856.0,142.55189499999992,0.0,774.54,302.28000000000003,0.0,0.0,0.0,0.0,0.0,230.04,1449.4118949999995
857.0,142.55189499999992,0.0,774.9,303.0,0.0,0.0,0.0,0.0,0.0,230.82,1451.271895
858.0,142.55189499999992,0.0,768.0600000000001,301.20000000000005,0.0,0.0,0.0,0.0,0.0,229.77,1441.581895
859.0,142.55189499999992,0.0,763.3799999999999,299.34000000000003,0.0,0.0,0.0,0.0,0.0,228.69,1433.9618949999997
860.0,142.55189499999992,0.0,768.42,300.9,0.0,0.0,0.0,0.0,0.0,230.07,1441.9418949999997
861.0,92.19189499999992,0.0,768.78,352.52,0.0,0.0,0.0,0.0,0.0,231.12,1444.611895
862.0,92.19189499999992,0.0,775.6200000000001,355.46000000000004,0.0,0.0,0.0,0.0,0.0,233.91,1457.1818950000002
863.0,49.65189499999992,0.0,808.26,351.47,0.0,0.0,0.0,0.0,0.0,232.35,1441.731895
864.0,92.54189499999993,0.0,772.02,352.8,0.0,0.0,0.0,0.0,0.0,233.64,1451.001895
865.0,92.54189499999993,0.0,772.5600000000001,351.82,0.0,0.0,0.0,0.0,0.0,234.57,1451.491895
866.0,40.86189499999992,0.0,1324.32,0.0,0.0,0.0,0.0,76.61,0.0,0.0,1441.7918949999998
867.0,40.86189499999992,0.0,1321.22,0.0,0.0,0.0,0.0,75.83,0.0,0.0,1437.911895
868.0,40.86189499999992,0.0,1310.06,0.0,0.0,0.0,0.0,76.08,0.0,0.0,1427.001895
869.0,40.86189499999992,0.0,1282.16,0.0,0.0,0.0,0.0,74.64,0.0,0.0,1397.6618950000002
870.0,40.86189499999992,0.0,1283.4,0.0,0.0,0.0,0.0,75.16,0.0,0.0,1399.421895
871.0,82.54189499999993,0.0,1250.4,0.0,0.0,0.0,0.0,74.2,0.0,0.0,1407.141895
872.0,40.80189499999992,0.0,1293.94,0.0,0.0,0.0,0.0,74.53,0.0,0.0,1409.271895
873.0,40.80189499999992,0.0,1288.67,0.0,0.0,0.0,0.0,73.55,0.0,0.0,1403.021895
874.0,40.80189499999992,0.0,1290.53,0.0,0.0,0.0,0.0,74.22,0.0,0.0,1405.5518949999998
875.0,40.80189499999992,0.0,1269.45,0.0,0.0,0.0,0.0,72.72,0.0,0.0,1382.971895
876.0,40.80189499999992,0.0,1264.49,0.0,0.0,0.0,0.0,73.09,0.0,0.0,1378.3818949999998
877.0,82.24189499999991,0.0,1243.1999999999998,0.0,0.0,0.0,0.0,73.49,0.0,0.0,1398.9318949999997
878.0,72.11189499999992,0.0,1346.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.351895
879.0,72.11189499999992,0.0,1351.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.471895
880.0,72.11189499999992,0.0,1351.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.791895
881.0,72.11189499999992,0.0,1368.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.071895
882.0,72.11189499999992,0.0,1390.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.191895
883.0,72.11189499999992,0.0,1397.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.551895
884.0,72.11189499999992,0.0,1388.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.271895
885.0,72.11189499999992,0.0,1365.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.871895
886.0,72.11189499999992,0.0,1362.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.991895
887.0,2.6018949999999137,0.0,1355.52,0.0,0.0,0.0,0.0,69.51,0.0,0.0,1427.631895
888.0,2.6018949999999137,0.0,1343.36,0.0,0.0,0.0,0.0,68.51,0.0,0.0,1414.471895
889.0,44.96189499999991,0.0,1313.16,0.0,0.0,0.0,0.0,70.47,0.0,0.0,1428.591895
890.0,44.96189499999991,0.0,1321.84,0.0,0.0,0.0,0.0,71.43,0.0,0.0,1438.231895
891.0,102.1918949999999,0.0,1196.16,0.0,0.0,0.0,0.0,141.86,0.0,0.0,1440.211895
892.0,32.81189499999991,0.0,1192.24,0.0,0.0,0.0,0.0,208.14,0.0,0.0,1433.191895
893.0,32.81189499999991,0.0,1185.8,0.0,0.0,0.0,0.0,203.76,0.0,0.0,1422.3718949999998
894.0,32.81189499999991,0.0,1178.8,0.0,0.0,0.0,0.0,203.07,0.0,0.0,1414.6818949999997
895.0,32.81189499999991,0.0,1190.28,0.0,0.0,0.0,0.0,201.54,0.0,0.0,1424.6318949999998
896.0,32.81189499999991,0.0,1178.52,0.0,0.0,0.0,0.0,204.75,0.0,0.0,1416.0818949999998
897.0,32.81189499999991,0.0,1179.36,0.0,0.0,0.0,0.0,201.09,0.0,0.0,1413.2618949999996
898.0,75.59189499999991,0.0,1155.06,0.0,0.0,0.0,0.0,207.51,0.0,0.0,1438.1618949999995
899.0,33.45189499999991,0.0,1179.92,0.0,0.0,0.0,0.0,207.9,0.0,0.0,1421.271895
900.0,33.45189499999991,0.0,1185.24,0.0,0.0,0.0,0.0,211.68,0.0,0.0,1430.371895
901.0,33.45189499999991,0.0,1181.88,0.0,0.0,0.0,0.0,208.47,0.0,0.0,1423.801895
902.0,33.45189499999991,0.0,1187.76,0.0,0.0,0.0,0.0,208.02,0.0,0.0,1429.231895
903.0,33.45189499999991,0.0,1194.48,0.0,0.0,0.0,0.0,208.47,0.0,0.0,1436.401895
904.0,33.45189499999991,0.0,1188.32,0.0,0.0,0.0,0.0,207.69,0.0,0.0,1429.461895
905.0,33.45189499999991,0.0,1180.48,0.0,0.0,0.0,0.0,201.96,0.0,0.0,1415.891895
906.0,33.45189499999991,0.0,1151.64,0.0,0.0,0.0,0.0,197.4,0.0,0.0,1382.491895
907.0,-6.108105000000094,0.0,1147.24,0.0,0.0,0.0,0.0,190.5,0.0,0.0,1331.631895
908.0,-6.108105000000094,0.0,1106.06,0.0,0.0,0.0,0.0,180.27,0.0,0.0,1280.221895
909.0,13.720435000000109,0.0,0.0,0.0,0.0,0.0,1251.13146,0.0,0.0,0.0,1264.8518950000002
910.0,70.16373700000011,0.0,0.0,0.0,0.0,0.0,1241.752644,0.0,0.0,0.0,1311.916381
911.0,50.88645300000011,0.0,0.0,0.0,0.0,0.0,1291.578028,0.0,0.0,0.0,1342.4644810000002
912.0,12.510529000000112,0.0,0.0,0.0,0.0,0.0,1323.969378,0.0,0.0,0.0,1336.479907
913.0,12.510529000000112,0.0,0.0,0.0,0.0,0.0,1312.763502,0.0,0.0,0.0,1325.2740310000002
914.0,-24.30632099999989,0.0,0.0,0.0,0.0,0.0,1306.9981750000002,0.0,0.0,0.0,1282.6918540000004
915.0,50.334283000000106,0.0,0.0,0.0,0.0,0.0,1250.2301169999998,0.0,0.0,0.0,1300.5644
916.0,31.568570000000104,0.0,0.0,0.0,0.0,0.0,1276.068484,0.0,0.0,0.0,1307.6370540000005
917.0,-5.2157999999998985,0.0,0.0,0.0,0.0,0.0,1287.45295,0.0,0.0,0.0,1282.2371500000002
918.0,108.08414500000008,0.0,202.0,43.1,0.0,0.0,962.020905,0.0,0.0,0.0,1315.20505
919.0,70.87752700000007,0.0,199.35,42.77,0.0,0.0,985.975377,0.0,0.0,0.0,1298.9729040000002
920.0,46.130682000000064,0.0,362.43,0.0,0.0,0.0,897.2462879999999,0.0,0.0,0.0,1305.80697
921.0,46.130682000000064,0.0,364.14,0.0,0.0,0.0,901.143984,0.0,0.0,0.0,1311.414666
922.0,5.770682000000065,0.0,403.6,0.0,0.0,0.0,899.195136,0.0,0.0,0.0,1308.5658180000005
923.0,55.28349400000009,0.0,245.28000000000003,0.0,0.0,0.0,1026.064692,0.0,0.0,0.0,1326.628186
924.0,55.28349400000009,0.0,246.3,0.0,0.0,0.0,1032.642,0.0,0.0,0.0,1334.225494
925.0,-1.7770659999999197,0.0,0.0,0.0,0.0,0.0,1319.85245,0.0,0.0,0.0,1318.0753840000002
926.0,-20.17737099999992,0.0,0.0,0.0,0.0,0.0,1306.421655,0.0,0.0,0.0,1286.244284
927.0,17.045489000000078,0.0,0.0,0.0,0.0,0.0,1284.18867,0.0,0.0,0.0,1301.234159
928.0,-1.3304559999999237,0.0,0.0,0.0,0.0,0.0,1286.31615,0.0,0.0,0.0,1284.9856940000002
929.0,17.053609000000076,0.0,0.0,0.0,0.0,0.0,1268.500485,0.0,0.0,0.0,1285.554094
930.0,-1.2005329999999257,0.0,0.0,0.0,0.0,0.0,1277.78994,0.0,0.0,0.0,1276.5894070000002
931.0,35.84368300000007,0.0,0.0,0.0,0.0,0.0,1259.503344,0.0,0.0,0.0,1295.347027
932.0,-18.431533999999928,0.0,0.0,0.0,0.0,0.0,1284.513469,0.0,0.0,0.0,1266.0819350000002
933.0,17.816904000000072,0.0,0.0,0.0,0.0,0.0,1250.571111,0.0,0.0,0.0,1268.388015
934.0,36.21720900000007,0.0,0.0,0.0,0.0,0.0,1251.22074,0.0,0.0,0.0,1287.437949
935.0,17.808784000000067,0.0,0.0,0.0,0.0,0.0,1270.181325,0.0,0.0,0.0,1287.990109
936.0,17.808784000000067,0.0,0.0,0.0,0.0,0.0,1271.862234,0.0,0.0,0.0,1289.671018
937.0,36.63133800000007,0.0,0.0,0.0,0.0,0.0,1279.933672,0.0,0.0,0.0,1316.5650100000005
938.0,-0.8351259999999314,0.0,0.0,0.0,0.0,0.0,1311.32624,0.0,0.0,0.0,1310.4911140000002
939.0,18.044269000000067,0.0,0.0,0.0,0.0,0.0,1302.6782549999998,0.0,0.0,0.0,1320.7225239999998
940.0,18.044269000000067,0.0,0.0,0.0,0.0,0.0,1310.522382,0.0,0.0,0.0,1328.566651
941.0,18.044269000000067,0.0,0.0,0.0,0.0,0.0,1302.117975,0.0,0.0,0.0,1320.162244
942.0,36.931784000000064,0.0,0.0,0.0,0.0,0.0,1284.35102,0.0,0.0,0.0,1321.2828040000002
943.0,36.931784000000064,0.0,0.0,0.0,0.0,0.0,1274.411936,0.0,0.0,0.0,1311.34372
944.0,36.931784000000064,0.0,0.0,0.0,0.0,0.0,1263.920692,0.0,0.0,0.0,1300.852476
945.0,74.95042000000007,0.0,0.0,0.0,0.0,0.0,1254.614988,0.0,0.0,0.0,1329.5654080000002
946.0,74.95042000000007,0.0,0.0,0.0,0.0,0.0,1262.1180000000002,0.0,0.0,0.0,1337.0684200000003
947.0,5.993660000000062,0.0,0.0,0.0,0.0,0.0,1280.15292,0.0,49.85,0.0,1335.99658
948.0,25.21410200000006,0.0,0.0,0.0,0.0,0.0,1268.549172,0.0,49.82,0.0,1343.583274
949.0,25.21410200000006,0.0,0.0,0.0,0.0,0.0,1259.4384,0.0,49.83,0.0,1334.482502
950.0,44.60506800000006,0.0,0.0,0.0,0.0,0.0,1260.41279,0.0,50.82,0.0,1355.837858
951.0,44.60506800000006,0.0,0.0,0.0,0.0,0.0,1274.13585,0.0,50.74,0.0,1369.4809180000002
952.0,44.60506800000006,0.0,0.0,0.0,0.0,0.0,1268.857785,0.0,50.64,0.0,1364.102853
953.0,44.60506800000006,0.0,0.0,0.0,0.0,0.0,1261.46839,0.0,50.71,0.0,1356.783458
954.0,84.32894000000006,0.0,0.0,0.0,0.0,0.0,1251.301968,0.0,50.42,0.0,1386.0509080000002
955.0,64.49136500000006,0.0,0.0,0.0,0.0,0.0,1269.6048,0.0,50.44,0.0,1384.5361650000002
956.0,44.937996000000055,0.0,0.0,0.0,0.0,0.0,1270.968985,0.0,49.88,0.0,1365.7869810000002
957.0,84.58066600000006,0.0,0.0,0.0,0.0,0.0,1248.744105,0.0,50.18,0.0,1383.504771
958.0,64.72685000000007,0.0,0.0,0.0,0.0,0.0,1270.644224,0.0,49.94,0.0,1385.311074
959.0,64.72685000000007,0.0,0.0,0.0,0.0,0.0,1267.006336,0.0,49.73,0.0,1381.463186
960.0,64.72685000000007,0.0,0.0,0.0,0.0,0.0,1272.203264,0.0,49.72,0.0,1386.650114
961.0,84.80803000000007,0.0,0.0,0.0,0.0,0.0,1265.11434,0.0,49.18,0.0,1399.1023700000003
962.0,64.94609400000007,0.0,0.0,0.0,0.0,0.0,1271.163904,0.0,48.85,0.0,1384.959998
963.0,84.89735200000007,0.0,0.0,0.0,0.0,0.0,1256.929254,0.0,48.98,0.0,1390.806606
964.0,65.01105600000007,0.0,0.0,0.0,0.0,0.0,1272.722944,0.0,48.91,0.0,1386.6440000000002
965.0,45.42520600000007,0.0,0.0,0.0,0.0,0.0,1273.08025,0.0,48.25,0.0,1366.755456
966.0,64.84865300000007,0.0,0.0,0.0,0.0,0.0,1243.100608,0.0,47.83,0.0,1355.779261
967.0,84.50758500000006,0.0,0.0,0.0,0.0,0.0,1238.512716,0.0,48.65,0.0,1371.670301
968.0,64.88925400000007,0.0,0.0,0.0,0.0,0.0,1255.573184,0.0,48.63,0.0,1369.0924380000004
969.0,93.75912600000004,213.75,0.0,0.0,0.0,0.0,0.0,0.0,1084.6,0.0,1392.109126
970.0,93.75912600000004,216.05,0.0,0.0,0.0,0.0,0.0,0.0,1087.438,0.0,1397.2471260000002
971.0,93.75912600000004,216.95,0.0,0.0,0.0,0.0,0.0,0.0,1079.76,0.0,1390.469126
