Date,Symbol,Quantity,Value
205,XLI,-10,-354.15
205,XLK,13,361.075
206,XLI,-9,-318.78000000000003
206,XLK,10,276.2
207,XLE,1,68.92
207,XLI,-6,-213.12
207,XLK,6,165.96
208,XLE,-1,-70.5111
208,XLI,-3,-108.555
208,XLK,5,142.075
209,XLF,724,9200.639784
209,XLI,-1,-36.22
209,XLK,-324,-9169.2
210,XLE,2,141.22
210,XLF,-8,-101.664528
210,XLI,8,290.16
210,XLK,-10,-283.9
211,XLE,-1,-71.61
211,XLF,-58,-746.016242
211,XLI,-1,-36.74
211,XLK,28,807.8000000000001
212,XLF,3,38.440884
212,XLI,2,73.53
212,XLK,-5,-144.875
213,XLF,80,1015.99568
213,XLI,-8,-293.52
213,XLK,-23,-663.5201000000001
214,XLE,-1,-70.96
214,XLF,5,63.743335
214,XLK,2,58.02
214,XLI,-2,-74.0
215,XLF,-20,-256.26444
215,XLK,10,291.6
216,XLF,22,281.542536
216,XLK,-10,-291.3
217,XLF,-30,-382.46001
217,XLK,14,407.26
218,XLY,1,47.08
218,XLE,1,70.4099
218,XLF,-28,-356.05320800000004
218,XLK,7,203.245
219,XLE,-1,-70.88
219,XLF,-50,-643.52345
219,XLK,24,690.0
220,XLY,9,425.16
220,XLE,2,142.2598
220,XLF,2,25.82214
220,XLK,-20,-578.3
221,XLY,-8,-379.36
221,XLF,89,1158.118908
221,XLK,-26,-748.02
222,XLY,8,377.2
222,XLE,1,71.48
222,XLF,-70,-908.89064
222,XLK,16,461.44
223,XLY,-9,-425.7
223,XLE,-2,-143.8
223,XLF,-28,-365.375164
223,XLK,29,847.67
224,XLE,1,72.16
224,XLF,-3,-39.317862000000005
224,XLK,2,58.36
225,XLY,10,470.5
225,XLF,42,547.721706
225,XLK,-36,-1042.92
226,XLY,-3,-140.55
226,XLE,1,71.22
226,XLF,-205,-2663.41576
226,XLB,30,1099.5
226,XLK,55,1577.95
227,XLY,-7,-333.83
227,XLE,-3,-215.61
227,XLF,129,1710.570702
227,XLB,-20,-740.4000000000001
227,XLK,-12,-348.48
228,XLY,7,337.75
228,XLE,3,219.57
228,XLF,58,780.397076
228,XLB,-2,-74.94
228,XLK,-46,-1355.62
229,XLE,-1,-72.6887
229,XLF,-124,-1658.36608
229,XLB,-2,-74.6
229,XLK,64,1876.48
230,XLY,-7,-336.07
230,XLE,-1,-73.18
230,XLF,13,176.288892
230,XLB,15,564.9
230,XLK,-11,-323.07
231,XLY,3,141.84
231,XLF,60,799.02474
231,XLB,-16,-592.0
231,XLK,-11,-318.45
232,XLY,1,47.32
232,XLE,1,71.52
232,XLF,-3,-39.878154
232,XLB,-2,-74.38
232,XLK,-1,-28.87
233,XLY,-3,-140.49
233,XLE,-2,-142.4
233,XLF,-114,-1514.907012
233,XLB,37,1384.54
233,XLK,15,430.65
234,XLY,5,234.45
234,XLE,1,71.07
234,XLF,204,2701.775388
234,XLB,-34,-1267.86
234,XLK,-63,-1806.84
235,XLY,-3,-139.53
235,XLE,-1,-69.83
235,XLF,-207,-2719.656045
235,XLB,1,36.82
235,XLK,103,2921.08
236,XLY,7,332.07370000000003
236,XLE,1,71.42
236,XLF,60,798.53754
236,XLB,15,563.4000000000001
236,XLK,-63,-1817.55
237,XLY,-9,-435.87
237,XLF,115,1574.886705
237,XLB,-11,-422.9500000000001
237,XLK,-20,-596.1999999999999
237,XLE,-1,-72.995
238,XLY,1,48.55
238,XLF,-61,-834.631646
238,XLV,3,122.16
238,XLB,4,152.8
238,XLK,17,503.54
239,XLY,-1,-48.7287
239,XLF,15,207.67335
239,XLB,-2,-77.34
239,XLK,-2,-59.0
240,XLY,2,97.22
240,XLF,-34,-469.621906
240,XLV,20,820.6
240,XLB,4,154.36
240,XLK,-22,-648.1464000000001
241,XLY,7,339.2886
241,XLF,-105,-1446.03984
241,XLV,-14,-574.56
241,XLB,-2,-77.3
241,XLK,61,1790.35
242,XLY,-4,-194.2
242,XLF,205,2819.05914
242,XLV,-4,-165.96
242,XLB,-5,-194.5
242,XLK,-77,-2263.8
243,XLF,-33,-459.561036
243,XLV,12,501.36
243,XLB,-1,-39.07
244,XLY,-1,-48.87
244,XLF,-1,-13.893611
244,XLV,-10,-417.7000000000001
244,XLB,12,468.12
245,XLY,-4,-195.96
245,XLF,-106,-1468.41906
245,XLV,-7,-292.67
245,XLB,-14,-546.2800000000001
245,XLU,71,2508.43
246,XLY,3,148.05
246,XLF,-16,-222.557616
246,XLB,-6,-234.36
246,XLU,9,318.87
247,XLF,-76,-1057.765796
247,XLB,14,542.9200000000001
247,XLU,14,493.64
248,XLY,-4,-199.04
248,XLF,14,194.737914
248,XLV,1,42.04
248,XLB,18,703.4399999999999
248,XLU,-20,-708.0
249,XLY,-1,-49.82
249,XLF,-32,-445.634944
249,XLV,4,168.72
249,XLB,-13,-511.4200000000001
249,XLU,23,820.64
250,XLY,1,49.95
250,XLF,75,1054.20105
250,XLV,-2,-84.6
250,XLB,-14,-556.0799999999999
250,XLU,-13,-467.74
251,XLY,4,199.96
251,XLF,-89,-1250.262566
251,XLV,-3,-126.75
251,XLB,1,39.5
251,XLU,31,1112.59
252,XLY,-3,-151.11
252,XLF,104,1468.581504
252,XLV,4,170.08
252,XLB,3,118.86
252,XLU,-44,-1586.1999999999998
253,XLY,-1,-50.9
253,XLF,-49,-695.110913
253,XLV,-4,-171.4
253,XLB,-3,-119.28
253,XLU,28,1014.44
254,XLY,14,709.24
254,XLP,3,110.37
254,XLF,-96,-1356.393216
254,XLV,3,128.10000000000002
254,XLB,6,236.28000000000003
254,XLU,6,217.26
255,XLY,-15,-756.9
255,XLP,6,221.94
255,XLF,12,170.231244
255,XLV,-2,-86.32
255,XLB,23,910.8
255,XLU,-14,-510.44
256,XLY,1,50.37
256,XLP,-4,-147.68
256,XLF,39,550.718064
256,XLV,13,559.39
256,XLB,-13,-511.94000000000005
256,XLU,-13,-474.37
257,XLY,7,350.91
257,XLP,13,479.57
257,XLF,29,409.155055
257,XLV,-12,-514.8
257,XLB,-19,-741.9499999999999
257,XLU,1,36.61
258,XLY,-5,-252.1
258,XLP,-5,-185.85
258,XLF,8,114.396952
258,XLV,1,43.25
258,XLB,24,948.0
258,XLU,-19,-696.92
259,XLY,6,298.98
259,XLP,-10,-368.5
259,XLF,-96,-1355.613696
259,XLV,-3,-128.28
259,XLB,-11,-430.21
259,XLU,53,1932.38
260,XLY,-9,-452.97
260,XLP,2,74.52
260,XLF,-14,-199.853626
260,XLV,11,475.64
260,XLB,16,629.12
260,XLU,-12,-438.36
261,XLY,5,252.2
261,XLP,6,223.86
261,XLF,50,714.98095
261,XLV,-11,-475.53
261,XLI,18,729.0
261,XLB,-23,-905.28
261,XLU,-18,-659.52
262,XLY,-3,-150.99
262,XLP,-6,-225.06
262,XLV,3,129.21
262,XLI,2,80.9
262,XLB,18,704.6999999999999
262,XLU,-13,-476.97
263,XLY,-1,-50.72
263,XLP,43,1611.64
263,XLF,-127,-1815.020373
263,XLV,-2,-86.78
263,XLI,-11,-446.71
263,XLB,-11,-433.18
263,XLU,34,1247.46
264,XLY,4,202.2
264,XLP,-27,-1011.96
264,XLF,-1,-14.356461
264,XLV,8,346.4
264,XLI,-5,-202.9
264,XLB,9,353.97
264,XLU,7,257.46000000000004
265,XLY,-2,-101.5
265,XLP,20,748.8
265,XLF,-15,-216.991245
265,XLV,-1,-43.25
265,XLI,13,529.88
265,XLB,-14,-550.9
265,XLU,-10,-369.4
266,XLY,-1,-50.86
266,XLP,-40,-1499.1999999999998
266,XLF,15,216.56493
266,XLV,-4,-172.88
266,XLI,14,573.7199999999999
266,XLB,8,315.92
266,XLU,18,664.92
267,XLY,2,101.756
267,XLP,7,262.906
267,XLF,68,984.963612
267,XLV,-2,-86.616
267,XLI,-17,-697.68
267,XLB,-17,-669.12
267,XLU,3,109.92
268,XLY,1,50.94
268,XLP,17,639.37
268,XLF,-47,-677.806834
268,XLV,-2,-86.82
268,XLI,38,1560.2800000000002
268,XLB,11,432.85
268,XLU,-52,-1909.44
269,XLY,-4,-204.52
269,XLP,17,645.83
269,XLF,47,684.294855
269,XLV,10,436.8
269,XLI,-35,-1447.6
269,XLB,8,313.44
269,XLU,-12,-444.48
270,XLP,58,2199.07
270,XLV,-9,-390.555
270,XLI,14,571.34
270,XLB,-8,-304.72
270,XLU,77,2847.46
270,XLF,-341,-4890.01502
271,XLY,1,49.93
271,XLP,13,494.52
271,XLV,-1,-43.2
271,XLI,-3,-121.56
271,XLU,-11,-404.91
272,XLY,-2,-100.42
272,XLP,11,420.86
272,XLV,3,130.17000000000002
272,XLI,-3,-122.52
272,XLB,-10,-382.3
272,XLU,1,37.18
273,XLY,1,49.43
273,XLP,-62,-2339.88
273,XLV,12,514.92
273,XLI,-1,-39.98
273,XLB,29,1083.44
273,XLU,20,737.0
274,XLP,29,1097.07
274,XLV,-7,-301.14000000000004
274,XLI,4,160.96
274,XLB,-14,-528.5
274,XLU,-12,-443.52
275,XLP,-21,-800.31
275,XLV,-7,-304.43
275,XLI,10,410.0
275,XLB,25,960.5
275,XLU,-6,-223.8
276,XLY,3,152.79
276,XLP,36,1371.2400000000002
276,XLV,1,43.45
276,XLI,-12,-491.64
276,XLB,-35,-1347.15
276,XLU,8,299.44
277,XLY,-3,-153.14999999999998
277,XLP,-87,-3325.14
277,XLV,-1,-43.78
277,XLI,2,81.8
277,XLB,3,115.53
277,XLU,88,3300.0
278,XLY,3,154.5
278,XLP,36,1386.36
278,XLV,-1,-44.02
278,XLI,-2,-81.64
278,XLB,23,886.8800000000001
278,XLU,-62,-2348.56
279,XLY,-1,-52.02
279,XLP,4,154.56
279,XLV,8,355.2
279,XLI,28,1159.2
279,XLB,-31,-1203.42
279,XLU,-11,-418.88
280,XLY,7,363.86
280,XLP,-50,-1927.5
280,XLF,300,4399.5081
280,XLV,2,88.98
280,XLI,-34,-1407.6
280,XLB,4,156.64
280,XLU,-43,-1636.5800000000002
281,XLY,-8,-416.56
281,XLP,-7,-269.85
281,XLF,61,901.005929
281,XLV,-10,-444.6
281,XLI,-13,-538.59
281,XLB,-1,-39.27
281,XLU,20,757.8
282,XLY,3,157.86
282,XLP,23,888.26
282,XLF,-100,-1481.119
282,XLV,4,178.16
282,XLI,-2,-83.64
282,XLB,21,831.3900000000001
282,XLU,-13,-493.61
283,XLY,-1,-52.75
283,XLP,-12,-463.92
283,XLF,104,1552.186688
283,XLV,-1,-44.77
283,XLI,17,713.32
283,XLB,-18,-716.58
283,XLU,-26,-989.56
284,XLY,-1,-52.6
284,XLP,24,926.88
284,XLF,-104,-1543.741784
284,XLV,-1,-44.97
284,XLI,22,917.84
284,XLB,-10,-398.4
284,XLU,6,227.76
285,XLY,11,581.79
285,XLP,-27,-1045.44
285,XLF,13,193.495536
285,XLV,1,44.98
285,XLI,-33,-1383.36
285,XLB,2,79.48
285,XLU,39,1487.0700000000002
286,XLY,-12,-635.4000000000001
286,XLP,-5,-194.25
286,XLF,31,464.433134
286,XLV,9,405.18
286,XLI,-8,-336.96
286,XLB,5,199.9
286,XLU,4,152.832
287,XLY,3,157.773
287,XLF,248,3714.458192
287,XLI,26,1091.22
287,XLB,20,797.0
287,XLV,-12,-536.76
287,XLU,-137,-5223.81
288,XLY,-2,-104.38
288,XLP,61,2340.57
288,XLF,-73,-1082.995223
288,XLI,-23,-959.33
288,XLB,-5,-197.85
289,XLY,3,155.46
289,XLP,-20,-773.8
289,XLF,60,885.01734
289,XLI,13,541.71
289,XLB,-21,-827.4
290,XLY,-4,-209.68
290,XLF,170,2524.66643
290,XLI,-10,-417.2
290,XLP,-46,-1796.7600000000002
291,XLY,1,51.98
291,XLF,-56,-821.696232
291,XLI,-1,-41.3
291,XLB,19,741.3800000000001
292,XLF,-23,-339.443407
292,XLI,6,249.72
292,XLB,4,156.28
293,XLY,2,105.06
293,XLF,9,132.496812
293,XLI,-11,-453.75
293,XLB,4,155.08
294,XLY,-5,-263.95
294,XLF,36,533.349
294,XLI,15,621.9
294,XLB,-22,-858.88
295,XLY,12,633.72
295,XLF,-33,-486.625557
295,XLI,-7,-290.22
295,XLB,3,117.09
296,XLY,-7,-371.0
296,XLF,-12,-177.432216
296,XLI,7,292.32
296,XLB,7,274.26
297,XLY,-1,-52.6
297,XLF,26,382.557448
297,XLI,-8,-330.0
298,XLY,-3,-159.12
298,XLF,64,947.13664
298,XLI,-7,-287.84
298,XLB,-12,-461.52
299,XLY,-1,-52.55
299,XLF,-81,-1178.987805
299,XLI,2,81.74
299,XLB,30,1144.2
300,XLF,23,337.762521
300,XLB,-9,-346.23
301,XLY,10,525.9000000000001
301,XLF,-27,-395.298009
301,XLI,1,40.97
301,XLB,-5,-191.55
302,XLY,-9,-478.71
302,XLF,25,369.67075
302,XLI,-4,-164.84
302,XLB,7,269.01
303,XLY,-1,-53.05
303,XLF,-58,-859.99094
303,XLI,24,992.16
303,XLB,-2,-77.76
304,XLY,7,375.69
304,XLF,94,1412.47925
304,XLI,-24,-1005.36
304,XLB,-20,-783.0
305,XLY,5,270.6
305,XLF,-46,-692.89409
305,XLI,6,252.0
305,XLB,4,157.28
306,XLF,77,1154.842458
306,XLI,-6,-250.56
306,XLB,-5,-193.7
306,XLY,-12,-652.92
307,XLE,1,74.82
307,XLF,-49,-719.382083
307,XLI,16,647.84
307,XLB,-2,-74.62
308,XLE,2,151.48
308,XLF,8,119.269056
308,XLI,-15,-615.6
308,XLB,10,379.9
309,XLE,1,74.08
309,XLF,-67,-980.108562
309,XLI,17,686.12
309,XLB,6,224.58
310,XLE,-3,-224.13
310,XLF,77,1114.826251
310,XLI,-12,-482.16
310,XLB,-11,-410.52
311,XLE,-1,-74.56
311,XLF,-18,-264.262806
311,XLI,-4,-161.52
311,XLB,12,453.12
312,XLE,2,150.72
312,XLF,-39,-573.202812
312,XLI,19,768.0749999999999
312,XLB,-9,-343.08
313,XLF,78,1166.990214
313,XLI,-19,-773.68
313,XLB,-10,-384.5
314,XLE,-2,-154.5
314,XLF,-105,-1580.753475
314,XLI,42,1727.88
314,XLB,1,39.03
315,XLF,60,908.64702
315,XLI,-39,-1612.65
315,XLB,17,670.82
316,XLE,6,463.08
316,XLF,-8,-120.600768
316,XLI,3,123.69
316,XLB,-12,-466.8
317,XLE,-4,-311.84
317,XLF,-3,-45.432351
317,XLI,8,331.52
317,XLB,1,39.49
318,XLF,-23,-349.248514
318,XLI,-15,-621.75
318,XLB,25,988.75
319,XLF,-1,-15.014194
319,XLI,-3,-122.73
319,XLB,3,116.55
320,XLE,-1,-78.06
320,XLF,63,954.079371
320,XLI,5,207.075
320,XLB,-27,-1056.51
321,XLE,-1,-79.47
321,XLF,-53,-811.2455600000001
321,XLI,5,210.65
321,XLB,16,637.12
322,XLE,2,160.02
322,XLF,-25,-386.7231
322,XLI,-8,-339.2
322,XLB,14,559.02
323,XLE,3,241.89
323,XLF,51,793.056426
323,XLI,3,128.37
323,XLB,-27,-1088.37
324,XLE,-5,-403.8
324,XLF,-29,-454.603652
324,XLI,24,1033.44
324,XLB,-5,-203.3
325,XLF,6,93.398196
325,XLI,-25,-1076.5
325,XLB,24,974.64
326,XLF,36,562.7277720000001
326,XLI,-1,-43.19
326,XLB,-13,-527.41
327,XLE,2,160.52
327,XLI,11,473.22
327,XLB,-16,-644.48
328,XLF,-33,-526.2844620000001
328,XLI,11,479.05
328,XLB,2,81.56
329,XLF,-2,-32.188354
329,XLI,-8,-349.84
329,XLB,8,328.04
330,XLF,39,623.555985
330,XLI,-15,-652.65
330,XLB,1,40.82
331,XLE,-2,-164.24
331,XLF,47,761.387733
331,XLI,-1,-44.17
331,XLB,-12,-495.12
333,XLE,1,83.11
333,XLF,-22,-358.002062
333,XLI,6,266.16
334,XLE,-1,-82.15
334,XLF,-4,-64.409188
334,XLI,3,131.91
335,XLF,7,112.033985
335,XLI,-3,-131.55
336,XLE,1,81.71
336,XLF,-120,-1922.5314
336,XLV,31,1522.72
336,XLI,6,262.26
337,XLP,2,83.54
337,XLE,-1,-82.57
337,XLF,-208,-3366.3366880000003
337,XLV,-28,-1389.36
337,XLI,15,659.0999999999999
337,XLU,107,4106.66
338,XLP,-2,-81.94
338,XLE,2,164.78
338,XLF,95,1537.432405
338,XLI,-8,-349.52
338,XLU,-32,-1209.92
339,XLP,10,408.1
339,XLE,-2,-164.4
339,XLF,-34,-556.865022
339,XLV,-2,-98.38
339,XLI,41,1801.95
339,XLU,-38,-1440.58
340,XLP,15,600.75
340,XLE,1,80.5
340,XLF,-30,-483.31494
340,XLV,3,144.32999999999998
340,XLI,-32,-1392.96
340,XLU,29,1092.72
341,XLP,-18,-728.82
341,XLE,13,1056.64
341,XLF,148,2386.745384
341,XLV,-4,-193.48
341,XLI,-4,-174.96
341,XLU,-63,-2378.88
342,XLP,-1,-40.5
342,XLE,-6,-483.84
342,XLF,-66,-1054.71267
342,XLI,-17,-739.5
342,XLU,61,2295.4300000000003
343,XLP,97,3880.97
343,XLE,-7,-557.9
343,XLI,64,2733.44
343,XLU,51,1902.3
343,XLF,-504,-7923.207096
344,XLP,76,3053.68
344,XLV,7,336.42
344,XLI,-68,-2922.64
344,XLU,-13,-490.62
345,XLP,-51,-2074.68
345,XLE,-1,-81.31
345,XLV,-5,-242.5
345,XLI,40,1751.6
345,XLU,18,683.46
346,XLP,-12,-488.16
346,XLE,1,81.08
346,XLV,-2,-97.14
346,XLI,4,174.64
346,XLU,7,265.72
347,XLP,27,1095.66
347,XLE,-1,-79.85
347,XLV,5,241.85
347,XLI,-45,-1946.7
347,XLU,20,754.2
348,XLP,-46,-1857.48
348,XLI,34,1460.64
348,XLU,9,336.06000000000006
349,XLP,97,3957.6
349,XLE,2,161.38
349,XLV,-5,-243.1
349,XLU,-57,-2162.865
349,XLI,-37,-1612.8300000000002
350,XLP,-38,-1546.6
350,XLE,-2,-159.82
350,XLV,5,242.7
350,XLU,37,1406.0
351,XLY,1,56.66
351,XLP,-7,-287.42
351,XLE,1,81.06
351,XLV,4,194.6
351,XLU,-1,-38.12
352,XLY,5,286.2
352,XLP,-7,-288.47
352,XLV,-8,-392.48
352,XLU,10,383.8
353,XLY,-5,-282.95000000000005
353,XLP,-9,-363.51
353,XLE,1,80.77
353,XLV,5,241.4
353,XLU,10,375.0
354,XLP,-5,-195.85
354,XLE,1,78.41
354,XLV,-5,-235.3
354,XLU,9,327.96
355,XLY,6,330.27
355,XLP,4,157.72
355,XLE,-1,-78.17
355,XLV,10,472.85
355,XLU,-24,-876.96
356,XLY,-7,-381.78
356,XLP,30,1177.95
356,XLV,-9,-422.01
356,XLU,-5,-182.55
356,XLE,-2,-154.02
357,XLY,3,165.09
357,XLP,88,3461.04
357,XLV,-2,-94.26
357,XLU,-96,-3551.04
358,XLY,-3,-167.16
358,XLP,-61,-2424.1400000000003
358,XLV,6,286.86
358,XLU,61,2285.06
359,XLP,-47,-1876.24
359,XLU,49,1839.46
360,XLP,-22,-872.74
360,XLV,-5,-238.05
360,XLU,31,1166.53
361,XLP,-11,-439.56
361,XLV,6,286.44
361,XLU,4,148.64
362,XLY,2,113.78
362,XLP,70,2800.7
362,XLV,-7,-333.48
362,XLU,-71,-2637.65
363,XLY,-2,-114.3
363,XLP,4,159.72
363,XLV,4,190.28
363,XLU,-5,-185.041
364,XLP,-12,-480.36
364,XLV,2,96.44
364,XLU,9,332.1
365,XLP,-20,-808.6
365,XLV,-6,-290.94
365,XLU,29,1085.47
366,XLY,2,117.08
366,XLP,-10,-407.3
366,XLV,2,97.25
366,XLU,7,263.90000000000003
367,XLP,11,448.58
367,XLU,-13,-492.8299999999999
368,XLY,2,118.88
368,XLP,-29,-1201.18
368,XLV,-2,-99.16
368,XLU,32,1232.64
369,XLY,-4,-238.88
369,XLP,-2,-82.86
369,XLV,1,49.88
369,XLU,6,231.84
370,XLY,2,119.14
370,XLP,-52,-2157.48
370,XLU,52,2042.04
371,XLY,1,59.25
371,XLP,-41,-1694.94
371,XLV,5,248.2
371,XLU,35,1366.925
372,XLY,-1,-59.28
372,XLP,87,3603.54
372,XLV,-5,-248.85
372,XLU,-83,-3240.32
373,XLY,-1,-59.62
373,XLP,-26,-1080.56
373,XLV,3,149.73
373,XLU,23,905.74
374,XLY,1,59.57
374,XLP,-57,-2382.6
374,XLV,-3,-151.71
374,XLU,63,2481.57
375,XLY,-2,-119.06
375,XLP,26,1084.46
375,XLV,6,304.92
375,XLU,-30,-1180.5
376,XLY,1,59.45
376,XLP,44,1831.72
376,XLV,-7,-354.48
376,XLU,-40,-1578.0
377,XLY,-1,-59.25
377,XLP,-27,-1116.72
377,XLV,1,50.56
377,XLU,29,1126.65
378,XLY,2,118.66
378,XLP,2,83.16
378,XLV,2,101.62
378,XLU,-7,-274.47
379,XLY,1,59.52
379,XLP,-65,-2699.4500000000003
379,XLV,-3,-153.42000000000002
379,XLB,119,4818.31
379,XLU,-53,-2085.55
380,XLY,-3,-177.63
380,XLP,42,1740.48
380,XLB,-32,-1303.04
380,XLU,-7,-275.94
381,XLP,-46,-1904.4
381,XLV,14,714.0
381,XLB,-24,-974.88
381,XLU,55,2175.25
382,XLY,1,59.37
382,XLP,-3,-124.17
382,XLV,-6,-306.12
382,XLB,-16,-647.68
382,XLU,26,1020.76
383,XLY,4,241.16
383,XLP,-1,-41.73
383,XLV,3,154.02
383,XLB,8,326.24
383,XLU,-16,-633.44
384,XLY,2,121.44
384,XLP,16,668.0
384,XLV,-5,-256.8
384,XLB,41,1681.41
384,XLU,-56,-2214.24
385,XLY,-7,-424.13
385,XLP,14,584.9200000000001
385,XLV,-5,-256.45
385,XLB,18,736.1999999999999
385,XLU,-17,-667.76
386,XLY,1,60.34
386,XLP,13,542.49
386,XLV,2,102.1
386,XLB,-21,-850.962
386,XLU,5,195.4
387,XLP,96,3986.88
387,XLV,2,102.18
387,XLB,50,2027.0
387,XLU,-157,-6163.82
388,XLY,1,60.21
388,XLP,-138,-5761.5
388,XLF,370,6156.14436
388,XLB,-136,-5595.04
388,XLK,170,5462.95
388,XLV,-5,-255.45
389,XLY,-1,-60.08
389,XLP,-1,-41.57
389,XLF,-26,-431.116062
389,XLB,11,455.18
389,XLK,1,31.97
390,XLY,-1,-60.0
390,XLF,79,1304.797654
390,XLB,-10,-413.2
390,XLK,-20,-643.6
390,XLP,-4,-165.8
391,XLF,-27,-448.135929
391,XLB,-6,-248.82
391,XLK,22,712.8
392,XLF,208,3438.794528
392,XLB,1,41.38
392,XLK,-108,-3495.96
393,XLF,-234,-3811.640274
393,XLB,-3,-123.24
393,XLK,124,3949.4
394,XLY,2,116.18
394,XLF,183,2975.69712
394,XLB,1,40.76
394,XLK,-99,-3149.685
395,XLY,-2,-115.68
395,XLF,-53,-850.4091680000001
395,XLB,3,121.32
395,XLK,26,824.72
396,XLE,4,321.72
396,XLF,-63,-1020.583557
396,XLB,16,650.72
396,XLK,1,31.77
397,XLY,1,57.93
397,XLE,-3,-239.97
397,XLF,-52,-836.474964
397,XLB,-7,-282.52
397,XLK,41,1299.7
398,XLY,1,58.51
398,XLE,-1,-81.18
398,XLF,2,32.545642
398,XLB,-9,-367.56000000000006
398,XLK,11,350.24
399,XLE,3,245.28000000000003
399,XLF,-77,-1254.257697
399,XLB,4,164.68
399,XLK,25,801.75
400,XLY,-1,-58.4
400,XLE,2,163.24
400,XLF,183,2962.323297
400,XLB,-5,-205.85
400,XLK,-89,-2840.88
401,XLY,-1,-57.45
401,XLE,-5,-405.55
401,XLF,-160,-2526.99696
401,XLB,43,1739.135
401,XLK,40,1254.4
402,XLF,52,822.751852
402,XLK,-24,-753.12
403,XLY,7,406.28
403,XLF,-25,-396.4673
403,XLI,17,752.93
403,XLB,-42,-1701.0
403,XLK,27,851.85
404,XLY,-5,-288.4
404,XLE,6,489.42
404,XLF,-72,-1136.56392
404,XLI,-4,-176.16
404,XLB,32,1293.76
404,XLK,-6,-188.4
405,XLE,-5,-410.85
405,XLF,14,222.82883
405,XLI,-13,-576.16
405,XLB,26,1057.472
405,XLK,-9,-282.879
406,XLY,-1,-58.7
406,XLE,-1,-82.615
406,XLF,-12,-192.496752
406,XLI,13,582.0749999999999
406,XLB,-1,-41.05
406,XLK,-5,-158.675
407,XLY,-1,-58.72
407,XLF,-26,-418.026362
407,XLI,8,359.04
407,XLB,-12,-493.44
407,XLK,17,539.75
408,XLE,2,165.76
408,XLF,-5,-80.38968499999999
408,XLI,-7,-314.02
408,XLB,24,985.68
408,XLK,-25,-794.25
409,XLY,1,59.17
409,XLE,6,502.83
409,XLF,60,975.88206
409,XLI,-14,-635.88
409,XLB,-58,-2418.02
409,XLK,48,1543.1999999999998
410,XLY,1,59.745
410,XLE,1,83.84
410,XLF,154,2534.1508500000004
410,XLI,11,506.88
410,XLB,-6,-252.39
410,XLK,-91,-2943.85
411,XLY,1,60.18
411,XLE,-5,-422.4
411,XLF,-208,-3426.9716
411,XLI,2,92.54
411,XLB,37,1565.84
411,XLK,69,2221.8
412,XLY,-2,-120.08
412,XLF,38,621.607116
412,XLI,-11,-506.88
412,XLB,-7,-293.16
412,XLK,9,290.02500000000003
413,XLE,4,335.8
413,XLF,89,1459.482787
413,XLI,-2,-92.42
413,XLB,-4,-168.64
413,XLK,-48,-1548.2400000000002
414,XLY,2,120.96
414,XLE,-7,-587.51
