Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value,Benchmark
169.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
170.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
171.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
172.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
173.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
174.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
175.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
176.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
177.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
178.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
179.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10000.0,6.848611444029722
180.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10016.2,6.848611444029722
181.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10029.7,6.848611444029722
182.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9843.4,6.848611444029722
183.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9916.3,6.848611444029722
184.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9862.3,6.848611444029722
185.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9912.250000000002,6.848611444029722
186.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10068.85,6.848611444029722
187.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10194.4,6.848611444029722
188.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10193.05,6.848611444029722
189.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,10033.75,6.848611444029722
190.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9983.8,6.848611444029722
191.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9752.95,6.848611444029722
192.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9678.7,6.848611444029722
193.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9769.15,6.848611444029722
194.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9781.3,6.848611444029722
195.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9778.6135,6.848611444029722
196.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9820.0045,6.848611444029722
197.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9659.8,6.848611444029722
198.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9732.7,6.848611444029722
199.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9887.95,6.848611444029722
200.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9631.45,6.848611444029722
201.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9458.65,6.848611444029722
202.0,66.70000000000073,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,9455.95,6.848611444029722
203.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
204.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
205.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
206.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
207.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
208.0,9474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.85,6.848611444029722
209.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9474.85,6.848611444029722
210.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9474.85,6.848611444029722
211.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9589.790835,6.848611444029722
212.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9553.49369,6.848611444029722
213.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9468.8006,6.848611444029722
214.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9505.097745,6.848611444029722
215.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9553.19122,6.848611444029722
216.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9541.39489,6.848611444029722
217.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9505.097745,6.848611444029722
218.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9480.8994,6.848611444029722
219.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9595.840235,6.848611444029722
220.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9626.08798,6.848611444029722
221.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9701.70697,6.848611444029722
222.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9680.53407,6.848611444029722
223.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9728.930015,6.848611444029722
224.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9771.27656,6.848611444029722
225.0,7.340829999999187,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,9722.880615,6.848611444029722
226.0,50.58217399999917,0.0,0.0,2.0,0.0,0.0,718.0,0.0,0.0,5.0,9686.583469999998,6.848611444029722
227.0,69.50241199999913,0.0,0.0,7.0,0.0,0.0,717.0,0.0,0.0,1.0,9883.923057999998,6.848611444029722
228.0,59.52387599999911,0.0,0.0,9.0,0.0,0.0,705.0,0.0,0.0,3.0,10027.364885999998,6.848611444029722
229.0,7.380195999999096,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,3.0,9967.567475999998,6.848611444029722
230.0,55.01293199999912,0.0,0.0,4.0,0.0,0.0,730.0,0.0,0.0,0.0,10104.952252,6.848611444029722
231.0,55.01293199999912,0.0,0.0,4.0,0.0,0.0,730.0,0.0,0.0,0.0,9924.480602,6.848611444029722
232.0,44.88293199999912,0.0,0.0,3.0,0.0,0.0,730.0,0.0,0.0,1.0,9907.457072,6.848611444029722
233.0,54.66682799999912,0.0,0.0,7.0,0.0,0.0,718.0,0.0,0.0,1.0,9904.693272,6.848611444029722
234.0,30.41488199999909,0.0,0.0,0.0,0.0,0.0,736.0,0.0,0.0,2.0,9871.776674,6.848611444029722
235.0,73.47644699999908,0.0,0.0,1.0,0.0,0.0,737.0,0.0,0.0,0.0,9793.323041999998,6.848611444029722
236.0,12.316795999999073,0.0,0.0,4.0,0.0,0.0,726.0,0.0,0.0,2.0,9919.739229999996,6.848611444029722
237.0,76.51945999999907,0.0,0.0,2.0,0.0,0.0,734.0,0.0,0.0,0.0,10205.305038,6.848611444029722
238.0,80.02342399999918,0.0,0.0,18.0,0.0,5.0,660.0,0.0,0.0,4.0,10195.864184000002,6.848611444029722
239.0,92.78197399999917,0.0,0.0,18.0,0.0,5.0,645.0,0.0,0.0,8.0,10313.125624,6.848611444029722
240.0,71.31875099999931,0.0,0.0,0.0,0.0,9.0,692.0,0.0,0.0,6.0,10290.435779,6.848611444029722
241.0,110.81199099999932,0.0,0.0,17.0,0.0,8.0,662.0,0.0,0.0,1.0,10261.588686999998,6.848611444029722
242.0,78.6262789999993,0.0,0.0,6.0,0.0,24.0,626.0,0.0,0.0,7.0,10256.080287,6.848611444029722
243.0,58.37167899999926,0.0,0.0,6.0,0.0,16.0,676.0,0.0,0.0,0.0,10375.309871,6.848611444029722
244.0,93.58862199999928,0.0,0.0,19.0,0.0,5.0,663.0,0.0,0.0,2.0,10352.832715,6.848611444029722
245.0,16.744541999999427,0.0,0.0,0.0,0.0,2.0,671.0,0.0,0.0,19.0,10326.544251999998,6.848611444029722
246.0,101.25709199999936,0.0,0.0,24.0,0.0,6.0,621.0,0.0,0.0,9.0,10371.424563,6.848611444029722
247.0,49.037671999999375,0.0,0.0,21.0,0.0,14.0,641.0,0.0,0.0,0.0,10368.217082999996,6.848611444029722
