Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value,Benchmark
169.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0
170.0,98.96999999999936,1927.61,0.0,2277.435,813.23,0.0,0.0,0.0,4077.04,805.715,10000.0,10000.0
171.0,116.9101999999993,2431.43,0.0,3306.6000000000004,72.96,80.5398,0.0,0.0,3762.15,140.52,9911.11,9977.673526692462
172.0,42.110199999999296,1709.39,0.0,2266.7200000000003,763.035,280.455,0.0,0.0,4836.375,0.0,9898.0852,9872.889771598806
173.0,99.42019999999924,2753.1,0.0,1850.5,1027.04,80.59,0.0,0.0,4134.25,0.0,9944.900199999998,9816.251754956682
174.0,88.19019999999934,2256.18,0.0,2023.45,1096.2,200.6,0.0,0.0,4263.175,0.0,9927.7952,9910.968051227614
175.0,133.5200999999994,2644.06,0.0,1624.48,1504.6631,121.08,0.0,0.0,3930.54,0.0,9958.3432,9866.5890490703
176.0,69.28009999999915,2002.55,0.0,1395.36,1905.28,81.08,0.0,0.0,4511.25,0.0,9964.8001,9892.750744786494
177.0,128.53009999999904,2451.53,0.0,365.5,2983.23,81.76,0.0,0.0,3982.000000000001,0.0,9992.5501,9901.37999520597
178.0,74.72009999999898,3127.9999999999995,0.0,37.02,3333.6,164.52,0.0,0.0,3309.67,0.0,10047.530099999998,9937.266719172689
179.0,109.89009999999875,3490.3,0.0,111.6,3567.36,1399.78,0.0,0.0,1387.38,0.0,10066.3101,10008.560764305035
180.0,135.6900999999985,2686.4,0.0,1707.98,1742.29,0.0,0.0,0.0,3785.6,0.0,10057.960099999997,10005.341916926343
181.0,68.82009999999843,2387.45,0.0,662.04,3004.48,0.0,0.0,0.0,3857.35,0.0,9980.1401,9970.756429133991
182.0,153.24009999999828,3190.29,0.0,1127.78,2214.3,403.4,0.0,0.0,2836.1,0.0,9925.110099999998,9872.136424339964
183.0,95.72009999999804,3157.06,0.0,2337.92,801.02,282.59,0.0,0.0,3259.62,0.0,9933.930099999998,9811.04681025922
184.0,129.90009999999788,5183.0,0.0,181.85,2733.75,282.17,0.0,0.0,1398.15,0.0,9908.820099999995,9812.964421463546
185.0,169.51009999999778,4214.75,0.0,843.64,1945.1,408.9,0.0,0.0,2381.94,0.0,9963.840099999998,9783.85782282642
186.0,110.30669999999802,4341.22,0.0,300.48,3671.7021,123.99,0.0,0.0,1483.38,0.0,10031.078799999996,9862.890798890525
187.0,96.5266999999977,3463.4502,0.0,1666.0600000000002,1791.12,82.66,0.0,0.0,3015.8050000000003,0.0,10115.621899999998,9964.181762147724
188.0,96.45669999999788,4339.56,0.0,1287.92,2357.46,124.02,0.0,0.0,1915.42,0.0,10120.836699999998,10005.204944697462
189.0,133.82669999999789,3562.56,0.0,1706.14,2317.77,203.0,0.0,0.0,2071.18,0.0,9994.476699999996,9980.755401842274
190.0,60.866699999998445,5810.57,0.0,1900.26,1394.2199999999998,0.0,0.0,0.0,821.79,0.0,9987.7067,9815.361435468958
191.0,122.79919999999844,4840.4400000000005,0.0,1156.4,2251.84,0.0,0.0,0.0,1480.5,0.0,9851.979199999998,9819.676060678696
192.0,63.12919999999836,6078.8,957.0,216.72,2273.67,0.0,0.0,71.2,141.0,0.0,9801.5192,9677.84131767284
193.0,98.01919999999836,5121.2,1765.34,0.0,2504.01,0.0,0.0,0.0,354.7,0.0,9843.2692,9647.981371776872
194.0,50.0891999999983,4755.4,2116.27,0.0,2324.48,0.0,0.0,0.0,600.95,0.0,9847.1892,9676.882512070675
195.0,66.11149999999827,5349.804,1039.338,0.0,2444.7898,0.0,0.0,0.0,990.92,0.0,9890.9633,9669.828442283326
196.0,79.85589999999831,4016.1,469.44,0.0,3454.0758,0.0,0.0,0.0,1876.73,0.0,9896.2017,9671.335136801014
197.0,61.3858999999984,4822.58,695.04,0.0,3609.34,0.0,0.0,71.06,563.2,0.0,9822.605899999997,9777.00921138239
198.0,79.7458999999983,3531.3300000000004,960.96,0.0,3332.7000000000003,0.0,0.0,0.0,1862.42,0.0,9767.155899999998,9685.306304146834
199.0,94.4658999999982,2855.2,1374.75,0.0,3480.99,0.0,0.0,0.0,2017.8,0.0,9823.205899999995,9706.263055165564
200.0,69.30269999999813,2795.2,513.36,0.0,3693.57,0.0,0.0,0.0,2553.5546000000004,0.0,9624.9873,9782.488100537616
201.0,78.20769999999787,348.82,759.1049999999999,0.0,3652.16,0.0,0.0,0.0,4705.6,0.0,9543.892699999997,9550.594117042769
202.0,132.317699999998,624.0600000000001,1722.64,0.0,1160.64,0.0,0.0,0.0,5916.6,0.0,9556.257699999998,9434.030750265383
203.0,32.00269999999813,240.66000000000005,225.56,0.0,3309.67,0.0,0.0,0.0,5743.6,0.0,9551.492699999995,9450.056501044412
204.0,77.5626999999987,517.65,2076.44,0.0,1922.31,0.0,0.0,0.0,4944.94,0.0,9538.9027,9451.289251104336
205.0,120.7176999999988,719.565,249.975,0.0,2372.805,0.0,0.0,0.0,5954.28,0.0,9417.3427,9413.621888162172
206.0,43.63769999999876,102.21,303.82,0.0,2939.86,0.0,0.0,0.0,6017.44,0.0,9406.967699999996,9283.224326267848
207.0,100.80769999999896,824.64,525.54,0.0,1776.0000000000002,0.0,0.0,68.92,6159.389999999999,0.0,9455.297699999996,9268.431325548743
208.0,121.20879999999896,619.02,625.13,0.0,1700.6950000000002,0.0,0.0,0.0,6539.389999999999,0.0,9605.443799999995,9313.28973050714
209.0,76.08296799999992,2059.8,283.0,0.0,833.06,0.0,5744.045832,0.0,631.8000000000001,0.0,9627.7888,9498.270725610382
210.0,91.10400400000002,1059.58,596.19,0.0,1414.5300000000002,0.0,5159.474796,70.61,1230.25,0.0,9621.7388,9504.571448138888
211.0,128.86084900000014,1670.41,548.15,0.0,330.66,0.0,6444.036849,71.61,535.0500000000001,0.0,9728.777698000002,9526.623976988663
212.0,51.62265300000036,621.36,521.5500000000001,0.0,110.295,0.0,5868.641624,354.54900000000004,2195.42,0.0,9723.438277,9650.720816354484
213.0,118.63774500000044,1834.33,28.8487,0.0,1430.91,0.0,5156.178076,0.0,1096.78,0.0,9665.684521,9631.133787624558
214.0,118.01441000000038,1529.88,1450.5,0.0,629.0,0.0,5239.702136999999,70.96,678.68,0.0,9716.736547,9580.79649351094
215.0,30.66067800000023,1363.0500000000002,466.56,0.0,0.0,0.0,7905.757974,0.0,0.0,0.0,9766.028652,9656.062733280827
216.0,59.37329000000023,1306.84,495.21,0.0,0.0,0.0,7908.785784,0.0,0.0,0.0,9770.209074,9697.291374173885
217.0,106.100639,2316.6,29.09,0.0,0.0,0.0,7279.488856999999,0.0,0.0,0.0,9731.279496,9698.866554806013
218.0,106.25669899999993,2933.28,0.0,0.0,0.0,0.0,5862.161746,422.4594,0.0,376.64,9700.797845,9652.843885902132
219.0,94.00872599999992,1843.4,1351.25,0.0,0.0,0.0,6152.084182,283.52,0.0,93.88,9818.142908,9636.33873232202
220.0,119.26676599999968,1381.77,0.0,0.0,0.0,0.0,7824.10842,284.5196,0.0,236.2,9845.864786,9651.611135842208
221.0,88.80283400000002,3084.585,115.08,0.0,0.0,0.0,6337.122564,143.12,0.0,142.26,9910.970398,9683.525665171386
222.0,53.908801999999866,2021.79,0.0,0.0,0.0,0.0,7180.236056,500.36,0.0,141.45,9897.744858,9711.810430435227
223.0,102.37252000000008,3057.3,496.91,0.0,0.0,0.0,6093.935771,143.8,0.0,47.3,9941.618291,9715.097763928365
224.0,33.05847400000006,3265.0800000000004,437.7,0.0,0.0,0.0,6107.374564000001,72.16,0.0,47.36,9962.733038,9778.721364243398
225.0,130.98953700000015,2615.9,927.04,0.0,0.0,0.0,6194.471675,0.0,0.0,47.05,9915.451212,9783.104475567578
