Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value,Benchmark
169.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
170.0,95.173106000002,42.0,5.0,0.0,0.0,59.0,446.0,0.0,3.0,0.0,10000.0,6.848611444029722
171.0,95.33552100000225,66.0,20.0,0.0,0.0,0.0,423.0,4.0,32.0,0.0,9904.995836000002,6.848611444029722
172.0,84.54946000000268,109.0,22.0,0.0,0.0,6.0,310.0,5.0,1.0,13.0,9868.587390000002,6.848611444029722
173.0,110.3315120000027,60.0,32.0,0.0,0.0,23.0,348.0,5.0,19.0,5.0,9910.537720000004,6.848611444029722
174.0,126.12022200000274,27.0,15.0,0.0,0.0,28.0,430.0,6.0,34.0,2.0,9890.143572000004,6.848611444029722
175.0,132.79891600000292,70.0,17.0,0.0,0.0,29.0,351.0,1.0,22.0,5.0,9925.860202000002,6.848611444029722
176.0,155.44088100000275,65.0,81.0,0.0,0.0,24.0,256.0,0.0,13.0,5.0,9953.950913000002,6.848611444029722
177.0,158.13634700000276,80.0,55.0,0.0,0.0,17.0,302.0,4.0,10.0,0.0,10019.153505000004,6.848611444029722
178.0,146.03761900000282,70.0,15.0,4.0,0.0,34.0,278.0,2.0,27.0,13.0,10107.422353000002,6.848611444029722
179.0,178.28747900000295,100.0,41.0,28.0,0.0,4.0,258.0,0.0,1.0,8.0,10107.023673000003,6.848611444029722
180.0,117.77808300000302,78.0,31.0,36.0,0.0,7.0,310.0,2.0,3.0,5.0,10094.898713000002,6.848611444029722
181.0,89.52017000000288,43.0,22.0,48.0,0.0,3.0,213.0,0.0,73.0,9.0,10031.426093000004,6.848611444029722
182.0,172.61176200000287,75.0,17.0,41.0,0.0,14.0,221.0,2.0,30.0,9.0,9990.816533,6.848611444029722
183.0,137.41442200000293,96.0,12.0,62.0,0.0,5.0,201.0,0.0,15.0,8.0,10011.287655000004,6.848611444029722
184.0,144.23585200000278,80.0,7.0,22.0,0.0,11.0,331.0,3.0,1.0,20.0,9945.130211000003,6.848611444029722
185.0,191.8972520000024,101.0,21.0,10.0,0.0,0.0,256.0,2.0,32.0,11.0,10030.310164,6.848611444029722
186.0,139.57512800000237,61.0,35.0,32.0,0.0,7.0,262.0,3.0,39.0,2.0,10092.467876000004,6.848611444029722
187.0,166.49385700000263,98.0,2.0,33.0,0.0,0.0,325.0,0.0,5.0,12.0,10177.151582000002,6.848611444029722
188.0,103.24172100000256,56.0,13.0,0.0,0.0,0.0,397.0,2.0,53.0,6.0,10202.081207,6.848611444029722
189.0,126.75668100000208,0.0,20.0,32.0,0.0,0.0,557.0,7.0,0.0,8.0,10075.334539000003,6.848611444029722
190.0,105.1104270000022,0.0,13.0,35.0,0.0,15.0,448.0,2.0,0.0,36.0,10080.984539000005,6.848611444029722
191.0,120.99869800000224,0.0,67.0,0.0,0.0,2.0,569.0,1.0,0.0,8.0,9914.475279000002,6.848611444029722
192.0,102.05205300000225,0.0,0.0,0.0,0.0,11.0,674.0,0.0,0.0,15.0,9901.235279000004,6.848611444029722
193.0,119.0564230000028,0.0,81.0,34.0,0.0,5.0,435.0,4.0,0.0,3.0,9924.997473000005,6.848611444029722
194.0,99.08044000000298,0.0,23.0,18.0,0.0,20.0,542.0,5.0,0.0,8.0,9903.179438000005,6.848611444029722
195.0,56.27947200000314,0.0,38.0,5.0,1.0,64.0,376.0,0.0,0.0,25.0,9937.989724000005,6.848611444029722
196.0,55.13724000000333,0.0,4.0,7.0,8.0,2.0,664.0,4.0,0.0,6.0,10054.129736000004,6.848611444029722
197.0,108.35633200000316,0.0,53.0,26.0,5.0,29.0,400.0,1.0,0.0,17.0,9988.976232000005,6.848611444029722
198.0,154.6154420000029,0.0,112.0,4.0,5.0,3.0,390.0,0.0,0.0,23.0,9998.320732000004,6.848611444029722
199.0,76.41621700000306,0.0,46.0,12.0,57.0,28.0,353.0,0.0,0.0,7.0,10079.274692000005,6.848611444029722
200.0,128.57839100000288,0.0,15.0,11.0,50.0,35.0,374.0,1.0,0.0,18.0,9815.474435000004,6.848611444029722
201.0,103.78934100000268,0.0,8.0,15.0,3.0,7.0,399.0,3.0,0.0,71.0,9709.065579000004,6.848611444029722
202.0,188.68001300000267,0.0,79.0,2.0,38.0,28.0,351.0,0.0,0.0,7.0,9701.498677000003,6.848611444029722
203.0,137.10676500000275,0.0,8.0,38.0,2.0,20.0,433.0,0.0,0.0,37.0,9714.748977000005,6.848611444029722
204.0,129.3356630000028,0.0,13.0,7.0,5.0,77.0,334.0,0.0,0.0,34.0,9676.080531000003,6.848611444029722
205.0,159.5717920000027,0.0,24.0,18.0,33.0,47.0,377.0,0.0,0.0,10.0,9529.201661000005,6.848611444029722
206.0,123.60208800000272,0.0,5.0,15.0,7.0,69.0,405.0,7.0,0.0,8.0,9529.291378000004,6.848611444029722
